transaction_id,device_type,device_info,id_30,id_31,id_33
2989127,desktop,Trident/7.0,Windows 7,ie 11.0 for desktop,1680x1050
2989128,desktop,rv:52.0,Windows Vista,firefox 52.0,1280x800
2989129,desktop,MacOS,Mac OS X 10_10_5,chrome 61.0,1920x1080
2989151,desktop,MacOS,Mac OS X 10_13_1,safari generic,4096x2304
2989164,mobile,iOS Device,iOS 11.1.2,mobile safari 11.0,1334x750
2989168,mobile,SM-G900H Build/MMB29K,,chrome 60.0 for android,
2989169,desktop,Windows,Windows 7,chrome 62.0,1366x768
2989174,mobile,TRT-L53 Build/HUAWEITRT-L53,,chrome 62.0 for android,
2989178,desktop,Windows,Windows 7,chrome 62.0,1920x1080
2989189,desktop,rv:57.0,Mac OS X 10.12,firefox 57.0,1440x900
2989194,desktop,Windows,Windows 10,edge 15.0,
2989201,mobile,iOS Device,iOS 11.1.2,mobile safari 11.0,1334x750
2989202,desktop,rv:11.0,Windows 10,ie 11.0 for desktop,1920x1080
2989213,mobile,iOS Device,iOS 11.1.2,mobile safari 11.0,1334x750
2989225,mobile,Android 6.0.1,,android webview 4.0,
2989249,mobile,iOS Device,iOS 10.3.3,mobile safari 10.0,1136x640
2989260,mobile,iOS Device,iOS 10.3.3,mobile safari 10.0,1136x640
2989263,mobile,iOS Device,iOS 11.1.2,mobile safari generic,2208x1242
2989271,desktop,Windows,Windows 7,chrome 62.0,1600x900
2989280,desktop,Trident/7.0,Windows 7,ie 11.0 for desktop,1920x1080
2989290,mobile,iOS Device,iOS 11.1.2,mobile safari 11.0,1136x640
2989291,desktop,rv:11.0,,ie 11.0 for desktop,
2989292,desktop,MacOS,Mac OS X 10_12_6,safari generic,1440x900
2989294,desktop,,,chrome,
2989300,desktop,Trident/7.0,Windows 7,ie 11.0 for desktop,1440x900
2989303,desktop,Windows,Windows 10,edge 15.0,1920x1080
2989310,mobile,iOS Device,iOS 11.1.2,mobile safari 11.0,2001x1125
2989316,mobile,iOS Device,iOS 11.1.2,mobile safari 11.0,1334x750
2989318,mobile,iOS Device,iOS 11.1.2,mobile safari 11.0,2048x1536
2989320,desktop,Windows,Windows 10,chrome 62.0,1920x1200
2989328,desktop,MacOS,Mac OS X 10_9_5,safari generic,2880x1800
2989339,mobile,SM-J700M Build/MMB29K,,chrome 62.0 for android,
2989340,desktop,Windows,Windows 10,edge 14.0,2160x1440
2989347,desktop,Windows,,chrome 62.0,
2989349,mobile,iOS Device,iOS 11.1.2,mobile safari 11.0,2208x1242
2989361,desktop,Windows,Windows 7,chrome 62.0,1920x1080
2989363,desktop,Windows,,chrome 62.0,
2989374,desktop,Windows,Windows 7,chrome 62.0,1920x1080
2989376,mobile,Moto G Play Build/MPIS24.241-15.3-26,,chrome 62.0 for android,
2989378,mobile,iOS Device,iOS 11.1.2,mobile safari generic,2208x1242
2989379,desktop,Windows,Windows 7,chrome 62.0,1600x900
2989380,desktop,Windows,Windows 10,edge 15.0,1920x1080
2989386,desktop,Trident/7.0,Windows 10,ie 11.0 for desktop,1280x1024
2989407,desktop,Windows,Windows 10,chrome 62.0,1280x1024
2989413,desktop,MacOS,Mac OS X 10_12_6,safari generic,1440x900
2989433,desktop,Trident/7.0,Windows 7,ie 11.0 for desktop,1920x1080
2989434,desktop,MacOS,Mac OS X 10_12_6,safari generic,1440x900
2989438,mobile,iOS Device,iOS 10.3.3,chrome 62.0 for ios,2048x1536
2989440,desktop,Windows,Windows 10,chrome 62.0,1680x1050
2989449,desktop,,,firefox 57.0,
2989451,desktop,Windows,Windows 10,firefox 57.0,1366x768
2989459,desktop,MacOS,Mac OS X 10_12_6,safari generic,1440x900
2989465,desktop,,,chrome 62.0,
2989468,desktop,Windows,Windows 10,chrome 62.0,1920x1080
2989473,desktop,,,chrome 62.0,
2989481,desktop,Windows,Windows 10,chrome 62.0,1600x900
2989491,desktop,Windows,Windows 10,firefox 57.0,1366x768
2989496,desktop,Windows,Windows 10,firefox 57.0,1366x768
2989498,desktop,Windows,Windows 10,firefox 57.0,1366x768
2989500,desktop,Windows,Windows 10,firefox 57.0,1366x768
2989502,desktop,Windows,Windows 10,firefox 57.0,1366x768
2989503,,,,,
2989505,desktop,Windows,Windows 10,firefox 57.0,1366x768
2989507,desktop,Windows,Windows 10,firefox 57.0,1366x768
2989512,desktop,Windows,Windows 10,firefox 57.0,1366x768
2989519,desktop,Windows,Windows 10,firefox 57.0,1366x768
2989522,desktop,MacOS,Mac,safari generic,1366x768
2989524,desktop,Windows,Windows 10,firefox 57.0,1366x768
2989530,mobile,Nexus 6P Build/OPR5.170623.011,Android 8.0.0,,2562x1442
2989540,desktop,MacOS,Mac OS X 10_12_6,safari generic,2560x1600
2989551,desktop,Trident/7.0,Windows 10,ie 11.0 for desktop,1920x1080
2989552,desktop,rv:56.0,Mac OS X 10.11,firefox 56.0,1440x900
2989555,,,,,
2989589,desktop,Windows,Windows 10,edge 16.0,1600x900
2989598,mobile,,Android,chrome 62.0,801x480
2989600,desktop,Windows,Windows 10,edge 14.0,1920x1080
2989601,mobile,iOS Device,iOS 10.3.3,mobile safari 10.0,1136x640
2989603,desktop,MacOS,Mac OS X 10_10_5,safari generic,1440x900
2989604,desktop,Windows,,chrome 62.0,
2989618,desktop,Windows,Windows 8.1,chrome 62.0,1920x1080
2989619,desktop,MacOS,Mac OS X 10_13_1,safari generic,2560x1600
2989621,desktop,Windows,Windows 8.1,chrome 62.0,1920x1080
2989622,desktop,Windows,Windows 10,chrome 62.0,1366x768
2989624,desktop,Trident/7.0,Windows 10,ie 11.0 for tablet,2736x1824
2989630,desktop,Windows,,chrome 62.0,
2989634,desktop,Windows,,chrome 62.0,
2989653,desktop,Windows,,chrome 62.0,
2989660,desktop,Trident/7.0,Windows 7,ie 11.0 for desktop,1280x1024
2989666,desktop,Windows,Windows 7,chrome 62.0,1920x1080
2989682,desktop,Windows,Windows 7,chrome 62.0,1280x1024
2989703,desktop,MacOS,Mac OS X 10_12_6,chrome 62.0,1920x1080
2989728,desktop,Windows,Windows 10,chrome 62.0,1600x900
2989730,desktop,Windows,,chrome 62.0,
2989734,desktop,Windows,Windows 10,edge 15.0,
2989738,desktop,MacOS,Mac OS X 10_13_1,safari generic,1920x1080
2989740,mobile,iOS Device,iOS 10.2.0,mobile safari 10.0,1136x640
2989741,desktop,,,safari generic,
2989743,desktop,Trident/7.0,Windows 10,ie 11.0 for tablet,1920x1080
2989750,mobile,SGP521,,chrome 62.0 for android,
2989753,desktop,,,chrome 62.0,
2989757,desktop,Windows,,edge 15.0,
2989758,mobile,VS988 Build/NRD90U,Android 7.0,chrome 62.0 for android,2672x1440
2989763,desktop,Windows,Windows 10,edge 15.0,1680x1050
2989769,desktop,Windows,,chrome 62.0,
2989780,mobile,iOS Device,iOS 11.0.3,mobile safari 11.0,2048x1536
2989783,desktop,rv:11.0,,ie 11.0 for desktop,
2989786,desktop,Trident/7.0,Windows 7,ie 11.0 for desktop,
2989787,desktop,,,safari generic,
2989788,mobile,SM-G531H Build/LMY48B,,chrome 57.0 for android,
2989795,desktop,Windows,Windows 10,chrome 62.0,1920x1080
2989804,desktop,Windows,Windows 7,chrome 62.0,1280x1024
2989805,desktop,Trident/7.0,Windows 10,ie 11.0 for desktop,1600x900
2989806,desktop,,,chrome 56.0,
2989807,mobile,iOS Device,iOS 11.1.1,mobile safari 11.0,2048x1536
2989813,desktop,,,safari generic,
2989820,desktop,Trident/7.0,Windows 7,ie 11.0 for desktop,
2989823,desktop,,,safari generic,
2989827,desktop,Windows,Windows 10,edge 15.0,1366x768
2989835,desktop,MacOS,Mac OS X 10_13_1,safari generic,2560x1600
2989840,mobile,Moto C Build/NRD90M.063,,chrome 62.0 for android,
2989848,desktop,MacOS,Mac OS X 10_11_6,chrome 62.0,4096x2304
2989850,desktop,MacOS,Mac OS X 10_11_6,chrome 62.0,2560x1600
2989852,mobile,LG-K410 Build/LRX22G,,chrome 59.0 for android,
2989855,desktop,Trident/7.0,Windows 7,ie 11.0 for desktop,1920x1200
2989857,desktop,Windows,Windows 7,chrome 62.0,3441x1440
2989861,desktop,Trident/7.0,Windows 7,ie 11.0 for desktop,1920x1080
2989870,desktop,Windows,Windows 10,opera 49.0,
2989872,desktop,Windows,Windows 10,edge 15.0,
2989880,desktop,MacOS,Mac OS X 10_12_6,safari generic,1920x1080
2989881,desktop,Windows,Windows 10,opera 49.0,
2989884,mobile,iOS Device,iOS 11.1.2,mobile safari 11.0,2208x1242
2989887,desktop,Windows,,chrome 62.0,
2989888,desktop,Trident/7.0,Windows 7,ie 11.0 for desktop,1680x1050
2989895,desktop,Trident/7.0,Windows 10,ie 11.0 for desktop,
2989904,desktop,Windows,,chrome 62.0,
2989916,desktop,Windows,Windows 10,firefox 57.0,
2989917,desktop,Trident/7.0,Windows 10,ie 11.0 for desktop,1600x900
2989923,desktop,MacOS,Mac OS X 10_9_5,opera 49.0,1280x800
2989935,desktop,Windows,Windows 10,firefox 57.0,1920x1080
2989945,mobile,iOS Device,iOS 11.1.2,mobile safari 11.0,2436x1125
2989949,desktop,Windows,Windows 10,chrome 62.0,1920x1080
2989953,mobile,SM-G935F Build/MMB29K,,chrome 62.0 for android,
2989962,desktop,Windows,Windows 10,edge 15.0,
2989964,mobile,iOS Device,iOS 11.1.2,mobile safari 11.0,1334x750
2989968,mobile,,,mobile safari 11.0,
2989971,desktop,Windows,Windows 10,edge 15.0,
2989981,desktop,Windows,Windows 10,chrome 62.0,1920x1080
2989982,desktop,,,chrome 62.0,
2989991,desktop,Windows,Windows 7,chrome 62.0,1680x1050
2990019,mobile,Moto C Plus Build/NRD90M.05.022,,chrome 56.0 for android,
2990027,desktop,Trident/7.0,Windows 7,ie 11.0 for desktop,
2990028,mobile,LG-X180g Build/LMY47I,,chrome 46.0 for android,
2990035,mobile,,,mobile safari 10.0,
2990036,desktop,Windows,Windows 7,chrome 62.0,1920x1080
2990038,desktop,Windows,Windows 7,chrome 62.0,1280x1024
2990043,desktop,Trident/7.0,Windows 10,ie 11.0 for tablet,
2990046,mobile,iOS Device,iOS 11.1.2,mobile safari 11.0,2208x1242
2990055,mobile,iOS Device,iOS 11.1.2,mobile safari generic,1334x750
2990056,desktop,Windows,Windows 7,chrome 62.0,1600x900
2990059,desktop,Windows,Windows 7,chrome 62.0,1280x1024
2990063,desktop,MacOS,Mac OS X 10_13_1,safari generic,1440x900
2990065,desktop,Windows,Windows 7,chrome 62.0,1280x1024
2990075,mobile,,,mobile safari 11.0,
2990079,mobile,SM-G925P Build/NRD90M,,chrome 56.0 for android,
2990082,mobile,,,mobile safari 11.0,
2990090,desktop,Windows,,chrome 62.0,
2990101,mobile,,,mobile safari 11.0,
2990111,mobile,es-us,,android webview 4.0,
2990113,mobile,iOS Device,iOS 11.1.2,mobile safari 11.0,2208x1242
2990114,desktop,Windows,Windows 7,chrome 62.0,1280x1024
2990116,desktop,Windows,Windows 10,chrome 62.0,1366x768
2990118,mobile,iOS Device,iOS 11.1.2,mobile safari 11.0,2208x1242
2990130,mobile,iOS Device,iOS 11.1.2,mobile safari 11.0,2208x1242
2990131,desktop,Windows,Windows 7,firefox 57.0,1920x1200
2990132,mobile,,,mobile safari 11.0,
2990133,desktop,Windows,,chrome 62.0,
2990136,desktop,Windows,Windows 7,chrome 62.0,1920x1080
2990144,desktop,Windows,Windows 10,chrome 62.0,1366x768
2990146,,,,,
2990149,desktop,Windows,,ie 11.0 for desktop,
2990151,mobile,,,mobile safari 11.0,
2990159,desktop,MacOS,Mac OS X 10_13_1,safari generic,2560x1600
2990176,desktop,Windows,Windows 7,firefox 57.0,1920x1080
2990178,desktop,Windows,Windows 7,chrome 62.0,
2990181,desktop,Windows,Windows 10,chrome 62.0,1680x1050
2990196,desktop,Windows,Windows 7,chrome 62.0,1920x1080
2990200,desktop,Windows,Windows 7,chrome 62.0,1920x1080
2990202,desktop,Windows,Windows 10,edge 15.0,2736x1824
2990209,desktop,Trident/7.0,Windows 7,ie 11.0 for desktop,1920x1080
2990214,mobile,,,mobile safari 10.0,
2990233,desktop,Windows,Windows 7,chrome 62.0,1920x1080
2990237,,,,,
2990238,desktop,Windows,Windows 7,chrome 62.0,1920x1200
2990239,desktop,MacOS,Mac OS X 10_10_5,safari generic,1920x1080
2990250,desktop,Windows,Windows 7,chrome 62.0,1920x1080
2990257,desktop,Windows,Windows 7,chrome 58.0,1600x900
2990266,desktop,MacOS,Mac OS X 10_12_6,chrome 62.0,1920x1080
2990279,desktop,Windows,Windows 7,chrome 62.0,1680x1050
2990283,,,,,
2990288,desktop,Windows,Windows 7,chrome 62.0,1600x900
2990294,mobile,iOS Device,iOS 10.3.3,mobile safari 10.0,1334x750
2990296,mobile,iOS Device,iOS 11.1.1,mobile safari 11.0,2436x1125
2990305,desktop,Windows,,chrome 62.0,
2990324,desktop,MacOS,Mac OS X 10_11_6,safari generic,1280x800
2990326,desktop,Windows,Windows 10,chrome 62.0,1920x1080
2990328,desktop,Windows,,chrome 62.0,
2990332,desktop,,,chrome 49.0,
2990337,desktop,MacOS,Mac OS X 10_11_6,safari generic,1280x800
2990339,desktop,Windows,Windows 10,edge 15.0,1366x768
2990352,desktop,MacOS,Mac OS X 10_11_6,safari generic,2880x1800
2990355,mobile,SM-G920V Build/NRD90M,Android 7.0,chrome 62.0 for android,2560x1440
2990358,mobile,SM-G935T Build/NRD90M,Android 7.0,chrome 62.0 for android,1920x1080
2990363,desktop,Trident/7.0,Windows 7,ie 11.0 for desktop,1600x900
2990364,mobile,SM-G935T Build/NRD90M,Android 7.0,chrome 62.0 for android,1920x1080
2990371,mobile,Moto E (4) Plus Build/NMA26.42-69,,chrome generic,
2990373,desktop,Trident/7.0,Windows 7,ie 11.0 for desktop,1680x1050
2990375,desktop,Trident/7.0,Windows 7,ie 11.0 for desktop,1920x1080
2990379,desktop,Windows,Windows 7,chrome 62.0,1280x1024
2990392,mobile,SM-G930V Build/NRD90M,Android 7.0,chrome 62.0 for android,1920x1080
2990393,desktop,Windows,,chrome 62.0,
2990402,mobile,iOS Device,iOS 11.1.1,mobile safari 11.0,1136x640
2990407,desktop,Windows,Windows 7,chrome 62.0,1920x1080
2990412,desktop,MacOS,Mac OS X 10_7_5,chrome 49.0,1920x1080
2990415,desktop,Windows,Windows 10,chrome 62.0,1920x1080
2990421,desktop,Windows,Windows 10,chrome 62.0,1920x1080
2990446,mobile,iOS Device,iOS 10.3.1,mobile safari 10.0,2208x1242
2990447,desktop,Windows,,chrome 62.0,
2990463,mobile,iOS Device,iOS 11.1.2,mobile safari generic,2208x1242
2990470,,,,,
2990471,desktop,MacOS,Mac OS X 10_11_6,safari generic,2880x1800
2990477,mobile,,,mobile safari 11.0,
2990479,desktop,Windows,,chrome 62.0,
2990480,,,,,
2990482,desktop,Windows,,chrome 62.0,
2990487,mobile,iOS Device,iOS 10.2.1,mobile safari 10.0,2048x1536
2990493,desktop,Windows,Windows 7,chrome 62.0,1920x1080
2990494,desktop,Windows,,chrome 62.0,
2990495,desktop,Windows,,chrome 62.0,
2990511,desktop,Windows,Windows 7,firefox 57.0,1920x1200
2990523,desktop,Windows,Windows 7,chrome 62.0,1280x1024
2990524,desktop,Windows,Windows 8.1,chrome 62.0,1600x900
2990531,mobile,iOS Device,iOS 11.1.2,mobile safari 11.0,2048x1536
2990532,desktop,Windows,Windows 7,chrome 62.0,1280x1024
2990540,desktop,rv:11.0,,ie 11.0 for desktop,
2990543,desktop,Trident/7.0,Windows 10,ie 11.0 for tablet,1920x1080
2990545,desktop,Windows,,chrome 62.0,
2990549,desktop,Windows,,chrome 62.0,
2990557,,,,,
2990559,mobile,Blade V6 Plus Build/MRA58K,,chrome 62.0 for android,
2990565,desktop,Windows,,chrome 62.0,
2990567,mobile,iOS Device,iOS 11.0.3,mobile safari 11.0,2208x1242
2990573,desktop,,,chrome 62.0,
2990574,desktop,Windows,Windows 10,chrome 62.0,1920x1080
2990582,desktop,Windows,Windows 7,chrome 62.0,1920x1080
2990587,mobile,,,mobile safari 11.0,
2990589,desktop,rv:52.0,Windows 7,firefox 52.0,1680x1050
2990613,desktop,Trident/7.0,Windows 7,ie 11.0 for desktop,1366x768
2990625,desktop,Trident/7.0,,ie 11.0 for tablet,
2990634,desktop,Trident/7.0,Windows 7,ie 11.0 for desktop,1366x768
2990645,mobile,iOS Device,iOS 11.1.1,mobile safari 11.0,2001x1125
2990648,desktop,Windows,,chrome 62.0,
2990652,desktop,Windows,,firefox 57.0,
2990654,mobile,iOS Device,iOS 11.1.1,mobile safari 11.0,2001x1125
2990657,desktop,Windows,Windows 7,chrome 62.0,1920x1080
2990659,desktop,Windows,,chrome 62.0,
2990662,desktop,Windows,,chrome 55.0,
2990676,desktop,Windows,,chrome 62.0,
2990683,desktop,Windows,Windows 10,edge 16.0,1366x768
2990684,desktop,Windows,Windows 8.1,chrome 58.0,2880x1620
2990689,desktop,Windows,Windows 10,chrome 62.0,1920x1080
2990690,desktop,Windows,Windows 10,chrome 62.0,1920x1080
2990692,desktop,Trident/7.0,Windows 10,ie 11.0 for desktop,1600x900
2990698,mobile,KFFOWI Build/LVY48F,Android 5.1.1,chrome generic,1024x600
2990704,mobile,KFFOWI Build/LVY48F,Android 5.1.1,chrome generic,1024x600
2990706,mobile,KFFOWI Build/LVY48F,Android 5.1.1,chrome generic,1024x600
2990719,desktop,Windows,,chrome 62.0,
2990727,desktop,Windows,Windows 10,edge 15.0,2736x1824
2990730,mobile,SM-G925W8,,chrome 62.0 for android,
2990731,desktop,Windows,,chrome 62.0,
2990733,desktop,,,chrome 62.0,
2990738,mobile,M4 SS4451 Build/LMY47D,,chrome 61.0 for android,
2990739,mobile,iOS Device,iOS 11.1.2,mobile safari generic,2436x1125
2990751,mobile,iOS Device,iOS 11.1.1,mobile safari 11.0,1334x750
2990755,desktop,Trident/7.0,Windows 10,ie 11.0 for tablet,1920x1080
2990761,desktop,rv:48.0,Windows 7,firefox 48.0,1600x900
2990763,desktop,Windows,Windows 8.1,firefox 57.0,1920x1080
2990765,desktop,MacOS,Mac OS X 10_12_6,safari generic,1440x900
2990772,desktop,Windows,,firefox 57.0,
2990779,desktop,Windows,Windows 7,firefox,1920x1080
2990785,mobile,SAMSUNG-SM-G930A Build/NRD90M,Android 7.0,chrome 62.0 for android,1920x1080
2990786,desktop,Windows,,chrome 62.0,
2990793,mobile,iOS Device,iOS 10.3.2,mobile safari 10.0,2048x1536
2990796,mobile,iOS Device,iOS 11.0.0,mobile safari 11.0,1334x750
2990807,desktop,Windows,Windows 10,edge 16.0,1920x1080
2990811,desktop,Windows,,chrome 62.0,
2990813,desktop,MacOS,Mac OS X 10_11_6,chrome 62.0,1366x768
2990820,desktop,Windows,Windows 8.1,firefox 57.0,1680x1050
2990827,mobile,iOS Device,iOS 11.1.2,mobile safari 11.0,2048x1536
2990835,mobile,iOS Device,iOS 11.1.2,mobile safari 11.0,2048x1536
2990842,desktop,Windows,Windows 10,chrome 62.0,1366x768
2990851,mobile,iOS Device,iOS 11.1.2,mobile safari 11.0,2048x1536
2990858,desktop,Windows,,chrome 62.0,
2990859,desktop,MacOS,Mac OS X 10_11_6,safari generic,2880x1800
2990864,desktop,Windows,,chrome 62.0,
2990865,desktop,Windows,Windows 10,firefox 57.0,
2990869,mobile,iOS Device,iOS 11.1.2,mobile safari 11.0,2048x1536
2990870,desktop,Windows,Windows 7,firefox 57.0,1680x1050
2990872,desktop,MacOS,Mac OS X 10_13_1,safari generic,1440x900
2990874,desktop,Windows,Windows 7,firefox 57.0,1680x1050
2990882,desktop,rv:57.0,Mac OS X 10.10,firefox 57.0,2880x1800
2990885,desktop,Windows,Windows 10,chrome 62.0,1920x1080
2990890,desktop,Windows,Windows 10,chrome 62.0,3840x2160
2990899,desktop,rv:56.0,Mac OS X 10.11,firefox 56.0,1920x1080
2990901,desktop,Trident/7.0,Windows 10,ie 11.0 for tablet,1920x1080
2990906,mobile,iOS Device,iOS 11.1.2,mobile safari 11.0,2208x1242
2990909,mobile,iOS Device,iOS 11.1.2,mobile safari 11.0,2208x1242
2990914,desktop,Windows,Windows 10,edge 15.0,
2990917,desktop,Windows,Windows 7,chrome 62.0,1920x1080
2990925,desktop,Windows,Windows 7,chrome 62.0,1280x1024
2990926,desktop,MacOS,Mac OS X 10_13_1,safari generic,2560x1600
2990932,desktop,Windows,Windows 7,chrome 62.0,1920x1080
2990936,desktop,Windows,Windows 10,edge 14.0,1920x1080
2990938,desktop,Windows,Windows 10,edge 14.0,1920x1080
2990953,desktop,Windows,Windows 10,edge 14.0,1920x1080
2990957,mobile,SAMSUNG,,samsung browser 6.2,
2990960,desktop,Windows,Windows 10,chrome 62.0,1600x900
2990962,desktop,Windows,Windows 10,chrome 62.0,1920x1080
2990965,mobile,iOS Device,iOS 11.1.2,mobile safari 11.0,2208x1242
2990974,desktop,Windows,Windows 10,edge 15.0,1680x1050
2990992,mobile,HTC One M9 Build/NRD90M,Android 7.0,chrome 62.0 for android,1920x1080
2990999,mobile,,,mobile safari 11.0,
2991002,desktop,Windows,Windows 7,chrome 62.0,1280x1024
2991005,desktop,,,chrome 62.0,
2991010,desktop,Windows,Windows 7,chrome 62.0,1440x900
2991013,desktop,Windows,Windows 10,firefox 57.0,1600x900
2991017,desktop,Trident/7.0,Windows 7,ie 11.0 for desktop,1920x1080
2991027,desktop,Trident/7.0,Windows 7,ie 11.0 for desktop,
2991028,desktop,rv:11.0,,ie 11.0 for desktop,
2991031,desktop,Windows,Windows 10,chrome 62.0,1920x1080
2991037,desktop,rv:57.0,Mac OS X 10.10,firefox 57.0,1920x1080
2991040,desktop,Windows,Windows 10,chrome 62.0,1920x1080
2991058,desktop,Windows,,chrome 62.0,
2991064,desktop,MacOS,Mac OS X 10_10_5,safari generic,5120x2880
2991070,desktop,Windows,,chrome 62.0,
2991076,desktop,Windows,,chrome 62.0,
2991078,desktop,Windows,,chrome 62.0,
2991080,desktop,Windows,Windows 10,chrome 62.0,1366x768
2991085,desktop,,,chrome 62.0,
2991089,desktop,Windows,,chrome 62.0,
2991091,desktop,,,chrome 62.0,
2991092,desktop,Windows,,chrome 62.0,
2991093,desktop,Windows,Windows 7,,1638x922
2991097,desktop,,,chrome 62.0,
2991100,desktop,Windows,,chrome 62.0,
2991102,desktop,MacOS,Mac OS X 10_10_5,safari generic,1920x1200
2991104,desktop,,,chrome 62.0,
2991105,desktop,rv:11.0,Windows 7,ie 11.0 for desktop,
2991106,desktop,Windows,,chrome 62.0,
2991108,desktop,Windows,,chrome 62.0,
2991133,mobile,iOS Device,iOS 10.2.1,mobile safari 10.0,2048x1536
2991142,mobile,7055A Build/KVT49L,,chrome 62.0 for android,
2991153,desktop,Windows,,chrome 62.0,
2991158,mobile,iOS Device,iOS 11.1.2,mobile safari 11.0,1334x750
2991188,desktop,Windows,Windows 10,edge 15.0,
2991191,mobile,Moto G Play Build/MPIS24.241-15.3-7,,chrome 62.0 for android,
2991196,mobile,iOS Device,iOS 11.1.2,mobile safari generic,1136x640
2991198,desktop,,,chrome 62.0,
2991200,desktop,Trident/7.0,Windows 7,ie 11.0 for desktop,
2991205,desktop,Windows,Windows 10,chrome 62.0,1600x900
2991206,mobile,,,mobile safari 11.0,
2991209,desktop,Windows,,chrome 62.0,
2991220,desktop,MacOS,Mac OS X 10_12_3,safari generic,1440x900
2991223,desktop,Windows,Windows 10,chrome 62.0,1366x768
2991226,mobile,,Android,chrome 62.0,1280x720
2991228,desktop,Windows,Windows 7,chrome 62.0,1600x900
2991231,desktop,Trident/7.0,Windows 7,ie 11.0 for desktop,1920x1080
2991237,desktop,Trident/7.0,Windows 7,ie 11.0 for desktop,1920x1080
2991241,desktop,Trident/7.0,Windows 7,ie 11.0 for desktop,1920x1080
2991248,desktop,Windows,,chrome 62.0,
2991256,desktop,Windows,Windows 10,chrome 62.0,1920x1080
2991262,mobile,SM-T810 Build/NRD90M,Android 7.0,chrome 62.0 for android,2048x1536
2991281,desktop,Windows,,chrome 62.0,
2991283,desktop,Trident/7.0,Windows 8.1,ie 11.0 for desktop,
2991285,desktop,Trident/7.0,Windows 7,ie 11.0 for desktop,1600x900
2991291,mobile,iOS Device,iOS 11.0.3,mobile safari 11.0,1334x750
2991293,mobile,iOS Device,iOS 11.1.2,mobile safari 11.0,2208x1242
2991295,desktop,Windows,Windows 7,firefox 57.0,1680x1050
